datetime,open,high,low,close,volume
2023-05-30 16:30:00+00:00,149.978,150.036,149.976,149.989,996
2023-05-30 16:45:00+00:00,149.989,150.046,149.98,150.01,1157
2023-05-30 17:00:00+00:00,150.008,150.008,149.884,149.896,1282
2023-05-30 17:15:00+00:00,149.896,149.916,149.788,149.793,1214
2023-05-30 17:30:00+00:00,149.792,149.81,149.752,149.779,1439
2023-05-30 17:45:00+00:00,149.774,149.822,149.767,149.772,1082
2023-05-30 18:00:00+00:00,149.772,149.814,149.735,149.812,1130
2023-05-30 18:15:00+00:00,149.814,149.889,149.8,149.874,994
2023-05-30 18:30:00+00:00,149.877,149.917,149.866,149.904,922
2023-05-30 18:45:00+00:00,149.91,149.951,149.854,149.914,1177
2023-05-30 19:00:00+00:00,149.912,149.926,149.848,149.894,1177
2023-05-30 19:15:00+00:00,149.892,149.939,149.866,149.904,1160
2023-05-30 19:30:00+00:00,149.906,149.978,149.906,149.974,707
2023-05-30 19:45:00+00:00,149.974,149.982,149.92,149.962,916
2023-05-30 20:00:00+00:00,149.96,150.04,149.956,150.038,912
2023-05-30 20:15:00+00:00,150.037,150.042,150.007,150.026,608
2023-05-30 20:30:00+00:00,150.024,150.049,150.018,150.041,345
2023-05-30 20:45:00+00:00,150.04,150.066,150.04,150.063,362
2023-05-30 21:00:00+00:00,150.015,150.081,149.997,150.045,51
2023-05-30 21:15:00+00:00,150.044,150.078,150.021,150.021,137
2023-05-30 21:30:00+00:00,150.026,150.057,149.996,150.01,528
2023-05-30 21:45:00+00:00,150.01,150.058,149.998,150.052,223
2023-05-30 22:00:00+00:00,150.048,150.105,149.971,149.993,726
2023-05-30 22:15:00+00:00,149.99,150.033,149.98,149.998,641
2023-05-30 22:30:00+00:00,149.998,150.036,149.978,150.03,568
2023-05-30 22:45:00+00:00,150.031,150.032,149.994,150.008,398
2023-05-30 23:00:00+00:00,150.007,150.034,149.968,149.976,486
2023-05-30 23:15:00+00:00,149.976,150.062,149.96,150.062,497
2023-05-30 23:30:00+00:00,150.061,150.082,150.006,150.04,898
2023-05-30 23:45:00+00:00,150.039,150.067,150.005,150.024,773
2023-05-31 00:00:00+00:00,150.023,150.091,149.908,150.078,1884
2023-05-31 00:15:00+00:00,150.074,150.102,150.025,150.027,1183
2023-05-31 00:30:00+00:00,150.027,150.043,149.964,149.98,1068
2023-05-31 00:45:00+00:00,149.98,150.042,149.885,149.94,1694
2023-05-31 01:00:00+00:00,149.94,150.003,149.882,149.988,1450
2023-05-31 01:15:00+00:00,149.986,150.053,149.947,150.003,1202
2023-05-31 01:30:00+00:00,150.006,150.062,149.852,149.855,2168
2023-05-31 01:45:00+00:00,149.856,149.875,149.773,149.798,1695
2023-05-31 02:00:00+00:00,149.8,149.822,149.768,149.806,1341
2023-05-31 02:15:00+00:00,149.806,149.826,149.705,149.728,1344
2023-05-31 02:30:00+00:00,149.728,149.735,149.651,149.652,965
2023-05-31 02:45:00+00:00,149.653,149.653,149.611,149.621,926
2023-05-31 03:00:00+00:00,149.624,149.626,149.554,149.594,843
2023-05-31 03:15:00+00:00,149.594,149.608,149.554,149.602,752
2023-05-31 03:30:00+00:00,149.604,149.613,149.56,149.577,1015
2023-05-31 03:45:00+00:00,149.576,149.588,149.527,149.541,569
2023-05-31 04:00:00+00:00,149.541,149.63,149.518,149.63,711
2023-05-31 04:15:00+00:00,149.63,149.647,149.607,149.616,636
2023-05-31 04:30:00+00:00,149.617,149.624,149.59,149.596,653
2023-05-31 04:45:00+00:00,149.596,149.613,149.553,149.564,734
2023-05-31 05:00:00+00:00,149.562,149.563,149.366,149.444,1407
2023-05-31 05:15:00+00:00,149.442,149.457,149.224,149.232,1564
2023-05-31 05:30:00+00:00,149.231,149.234,148.988,148.995,2844
2023-05-31 05:45:00+00:00,148.987,149.198,148.97,149.131,2040
2023-05-31 06:00:00+00:00,149.132,149.156,148.964,149.058,2593
2023-05-31 06:15:00+00:00,149.059,149.199,149.056,149.118,2083
2023-05-31 06:30:00+00:00,149.122,149.14,148.989,149.028,1771
2023-05-31 06:45:00+00:00,148.988,149.094,148.859,149.037,2496
2023-05-31 07:00:00+00:00,149.038,149.163,148.929,149.088,2825
2023-05-31 07:15:00+00:00,149.088,149.168,148.974,149.08,2524
2023-05-31 07:30:00+00:00,149.082,149.216,149.008,149.096,2262
2023-05-31 07:45:00+00:00,149.094,149.208,149.066,149.168,2277
2023-05-31 08:00:00+00:00,149.152,149.218,148.989,149.0,2460
2023-05-31 08:15:00+00:00,149.004,149.195,148.996,149.166,1762
2023-05-31 08:30:00+00:00,149.163,149.228,149.06,149.096,1924
2023-05-31 08:45:00+00:00,149.097,149.222,149.074,149.186,2320
2023-05-31 09:00:00+00:00,149.223,149.358,149.199,149.236,2232
2023-05-31 09:15:00+00:00,149.239,149.313,149.178,149.295,1582
2023-05-31 09:30:00+00:00,149.294,149.332,149.244,149.287,1526
2023-05-31 09:45:00+00:00,149.286,149.354,149.243,149.349,1564
2023-05-31 10:00:00+00:00,149.344,149.366,149.19,149.217,1283
2023-05-31 10:15:00+00:00,149.218,149.244,149.154,149.244,1294
2023-05-31 10:30:00+00:00,149.245,149.362,149.24,149.358,1180
2023-05-31 10:45:00+00:00,149.36,149.546,149.36,149.455,1627
2023-05-31 11:00:00+00:00,149.456,149.514,149.422,149.437,1238
2023-05-31 11:15:00+00:00,149.438,149.458,149.378,149.392,1103
2023-05-31 11:30:00+00:00,149.39,149.461,149.356,149.358,1174
2023-05-31 11:45:00+00:00,149.358,149.358,149.187,149.193,1710
