datetime,open,high,low,close,volume
2023-05-30 16:00:00+00:00,173.418,173.53,173.209,173.478,6633
2023-05-30 17:00:00+00:00,173.476,173.479,173.094,173.118,6084
2023-05-30 18:00:00+00:00,173.118,173.368,173.068,173.312,5505
2023-05-30 19:00:00+00:00,173.31,173.428,173.239,173.424,5471
2023-05-30 20:00:00+00:00,173.424,173.524,173.404,173.512,2761
2023-05-30 21:00:00+00:00,173.497,173.559,173.456,173.536,331
2023-05-30 22:00:00+00:00,173.536,173.585,173.385,173.43,3025
2023-05-30 23:00:00+00:00,173.429,173.536,173.395,173.52,2955
2023-05-31 00:00:00+00:00,173.518,173.618,173.38,173.507,6835
2023-05-31 01:00:00+00:00,173.507,173.652,173.316,173.342,8178
2023-05-31 02:00:00+00:00,173.34,173.38,173.205,173.227,5820
2023-05-31 03:00:00+00:00,173.226,173.266,173.159,173.174,4096
2023-05-31 04:00:00+00:00,173.174,173.298,173.13,173.25,3933
2023-05-31 05:00:00+00:00,173.25,173.25,172.621,172.827,9881
2023-05-31 06:00:00+00:00,172.832,172.865,172.532,172.622,11059
2023-05-31 07:00:00+00:00,172.634,172.87,172.534,172.746,12291
2023-05-31 08:00:00+00:00,172.747,172.908,172.53,172.87,10844
2023-05-31 09:00:00+00:00,172.87,173.034,172.819,172.898,8420
2023-05-31 10:00:00+00:00,172.896,173.171,172.738,173.12,7030
2023-05-31 11:00:00+00:00,173.122,173.13,172.682,172.688,6727
2023-05-31 12:00:00+00:00,172.692,172.938,172.558,172.852,9290
2023-05-31 13:00:00+00:00,172.852,173.443,172.752,173.118,13377
2023-05-31 14:00:00+00:00,173.114,173.628,173.024,173.166,23278
2023-05-31 15:00:00+00:00,173.166,173.344,172.95,173.236,14090
2023-05-31 16:00:00+00:00,173.236,173.306,173.026,173.074,8883
2023-05-31 17:00:00+00:00,173.076,173.24,172.978,173.134,9565
2023-05-31 18:00:00+00:00,173.136,173.248,173.026,173.042,8069
2023-05-31 19:00:00+00:00,173.041,173.31,172.964,173.304,8102
2023-05-31 20:00:00+00:00,173.304,173.399,173.226,173.38,4290
2023-05-31 21:00:00+00:00,173.328,173.344,173.24,173.326,399
2023-05-31 22:00:00+00:00,173.308,173.374,173.16,173.21,5196
2023-05-31 23:00:00+00:00,173.21,173.22,172.97,173.162,4148
2023-06-01 00:00:00+00:00,173.159,173.369,173.029,173.144,7277
2023-06-01 01:00:00+00:00,173.144,173.463,173.06,173.408,8574
2023-06-01 02:00:00+00:00,173.408,173.582,173.342,173.438,7387
2023-06-01 03:00:00+00:00,173.439,173.558,173.411,173.44,4909
2023-06-01 04:00:00+00:00,173.438,173.526,173.331,173.334,4726
