datetime,open,high,low,close,volume
2023-05-30 16:30:00+00:00,139.839,139.887,139.83,139.875,727
2023-05-30 16:45:00+00:00,139.874,139.93,139.852,139.923,727
2023-05-30 17:00:00+00:00,139.923,139.95,139.862,139.871,839
2023-05-30 17:15:00+00:00,139.87,139.876,139.772,139.78,896
2023-05-30 17:30:00+00:00,139.778,139.806,139.714,139.742,1189
2023-05-30 17:45:00+00:00,139.74,139.793,139.731,139.754,868
2023-05-30 18:00:00+00:00,139.754,139.794,139.733,139.79,753
2023-05-30 18:15:00+00:00,139.791,139.852,139.786,139.841,804
2023-05-30 18:30:00+00:00,139.843,139.873,139.837,139.863,727
2023-05-30 18:45:00+00:00,139.863,139.886,139.795,139.854,1191
2023-05-30 19:00:00+00:00,139.852,139.864,139.746,139.76,1056
2023-05-30 19:15:00+00:00,139.759,139.77,139.726,139.748,640
2023-05-30 19:30:00+00:00,139.749,139.797,139.738,139.792,433
2023-05-30 19:45:00+00:00,139.797,139.806,139.732,139.757,699
2023-05-30 20:00:00+00:00,139.76,139.835,139.76,139.827,528
2023-05-30 20:15:00+00:00,139.828,139.828,139.772,139.79,362
2023-05-30 20:30:00+00:00,139.789,139.798,139.762,139.783,335
2023-05-30 20:45:00+00:00,139.783,139.802,139.778,139.796,337
2023-05-30 21:00:00+00:00,139.816,139.827,139.79,139.815,29
2023-05-30 21:15:00+00:00,139.794,139.835,139.792,139.792,23
2023-05-30 21:30:00+00:00,139.792,139.802,139.764,139.774,173
2023-05-30 21:45:00+00:00,139.772,139.797,139.764,139.794,161
2023-05-30 22:00:00+00:00,139.794,139.848,139.722,139.744,623
2023-05-30 22:15:00+00:00,139.744,139.808,139.734,139.779,718
2023-05-30 22:30:00+00:00,139.78,139.8,139.744,139.78,430
2023-05-30 22:45:00+00:00,139.781,139.781,139.752,139.769,222
2023-05-30 23:00:00+00:00,139.772,139.789,139.737,139.743,252
2023-05-30 23:15:00+00:00,139.742,139.788,139.722,139.788,372
2023-05-30 23:30:00+00:00,139.786,139.822,139.752,139.794,753
2023-05-30 23:45:00+00:00,139.795,139.837,139.779,139.796,591
2023-05-31 00:00:00+00:00,139.795,139.892,139.678,139.886,1664
2023-05-31 00:15:00+00:00,139.882,139.924,139.8,139.812,1042
2023-05-31 00:30:00+00:00,139.812,139.836,139.751,139.764,937
2023-05-31 00:45:00+00:00,139.766,139.817,139.617,139.674,1358
2023-05-31 01:00:00+00:00,139.672,139.739,139.617,139.724,1196
2023-05-31 01:15:00+00:00,139.724,139.836,139.721,139.791,1108
2023-05-31 01:30:00+00:00,139.796,139.9,139.785,139.834,1580
2023-05-31 01:45:00+00:00,139.834,139.854,139.788,139.824,1105
2023-05-31 02:00:00+00:00,139.824,139.878,139.797,139.862,893
2023-05-31 02:15:00+00:00,139.867,139.877,139.802,139.826,772
2023-05-31 02:30:00+00:00,139.828,139.844,139.792,139.792,755
2023-05-31 02:45:00+00:00,139.793,139.8,139.771,139.772,488
2023-05-31 03:00:00+00:00,139.772,139.844,139.748,139.819,622
2023-05-31 03:15:00+00:00,139.819,139.852,139.812,139.833,611
2023-05-31 03:30:00+00:00,139.838,139.874,139.792,139.792,671
2023-05-31 03:45:00+00:00,139.793,139.812,139.781,139.788,481
2023-05-31 04:00:00+00:00,139.788,139.862,139.784,139.856,497
2023-05-31 04:15:00+00:00,139.858,139.86,139.822,139.846,461
2023-05-31 04:30:00+00:00,139.846,139.854,139.805,139.834,525
2023-05-31 04:45:00+00:00,139.834,139.844,139.788,139.802,399
2023-05-31 05:00:00+00:00,139.8,139.812,139.652,139.728,1019
2023-05-31 05:15:00+00:00,139.728,139.738,139.541,139.542,1005
2023-05-31 05:30:00+00:00,139.545,139.601,139.342,139.356,2486
2023-05-31 05:45:00+00:00,139.358,139.474,139.341,139.408,1524
2023-05-31 06:00:00+00:00,139.409,139.45,139.314,139.43,1961
2023-05-31 06:15:00+00:00,139.422,139.568,139.382,139.548,1585
2023-05-31 06:30:00+00:00,139.551,139.564,139.39,139.457,1313
2023-05-31 06:45:00+00:00,139.447,139.519,139.332,139.484,1905
2023-05-31 07:00:00+00:00,139.492,139.644,139.468,139.63,2098
2023-05-31 07:15:00+00:00,139.634,139.669,139.553,139.612,1700
2023-05-31 07:30:00+00:00,139.612,139.712,139.571,139.698,1626
2023-05-31 07:45:00+00:00,139.695,139.769,139.695,139.747,1465
2023-05-31 08:00:00+00:00,139.747,139.78,139.668,139.689,1318
2023-05-31 08:15:00+00:00,139.688,139.794,139.652,139.794,1089
2023-05-31 08:30:00+00:00,139.792,139.875,139.774,139.801,1301
2023-05-31 08:45:00+00:00,139.801,139.968,139.797,139.952,1261
2023-05-31 09:00:00+00:00,139.967,139.994,139.908,139.958,1386
2023-05-31 09:15:00+00:00,139.959,139.964,139.874,139.891,944
2023-05-31 09:30:00+00:00,139.892,139.94,139.816,139.852,1199
2023-05-31 09:45:00+00:00,139.857,139.928,139.839,139.89,934
2023-05-31 10:00:00+00:00,139.89,139.923,139.82,139.837,899
2023-05-31 10:15:00+00:00,139.838,139.87,139.8,139.844,786
2023-05-31 10:30:00+00:00,139.85,139.888,139.818,139.884,664
2023-05-31 10:45:00+00:00,139.886,140.062,139.88,139.986,1046
2023-05-31 11:00:00+00:00,139.987,140.02,139.956,139.957,781
2023-05-31 11:15:00+00:00,139.95,139.95,139.843,139.851,544
2023-05-31 11:30:00+00:00,139.851,139.873,139.806,139.825,763
2023-05-31 11:45:00+00:00,139.829,139.834,139.694,139.698,996
2023-05-31 12:00:00+00:00,139.699,139.705,139.543,139.552,1300
2023-05-31 12:15:00+00:00,139.55,139.683,139.517,139.674,1270
2023-05-31 12:30:00+00:00,139.674,139.772,139.674,139.706,1317
2023-05-31 12:45:00+00:00,139.706,139.826,139.704,139.804,1344
2023-05-31 13:00:00+00:00,139.806,139.849,139.692,139.774,1265
2023-05-31 13:15:00+00:00,139.772,139.918,139.73,139.881,1260
2023-05-31 13:30:00+00:00,139.881,139.918,139.564,139.694,1983
2023-05-31 13:45:00+00:00,139.692,139.752,139.557,139.635,2767
2023-05-31 14:00:00+00:00,139.638,140.382,139.634,140.296,5069
2023-05-31 14:15:00+00:00,140.3,140.31,139.962,140.048,2688
2023-05-31 14:30:00+00:00,140.048,140.048,139.572,139.711,2970
2023-05-31 14:45:00+00:00,139.709,139.858,139.65,139.724,3304
