datetime,open,high,low,close,volume
2023-05-30 16:30:00+00:00,0.65141,0.65162,0.65088,0.65091,549
2023-05-30 16:45:00+00:00,0.65092,0.65127,0.6508,0.65101,455
2023-05-30 17:00:00+00:00,0.65097,0.6511,0.65055,0.65068,410
2023-05-30 17:15:00+00:00,0.6507,0.65083,0.65058,0.65063,523
2023-05-30 17:30:00+00:00,0.65064,0.65081,0.6505,0.6506,530
2023-05-30 17:45:00+00:00,0.65056,0.65076,0.6504,0.65046,350
2023-05-30 18:00:00+00:00,0.65046,0.65066,0.65034,0.65061,409
2023-05-30 18:15:00+00:00,0.65062,0.65108,0.65054,0.65089,392
2023-05-30 18:30:00+00:00,0.65088,0.65128,0.65087,0.65122,401
2023-05-30 18:45:00+00:00,0.65122,0.65134,0.65105,0.65113,616
2023-05-30 19:00:00+00:00,0.65112,0.65158,0.651,0.65152,557
2023-05-30 19:15:00+00:00,0.65152,0.65177,0.65146,0.65164,446
2023-05-30 19:30:00+00:00,0.65163,0.65179,0.65163,0.65171,489
2023-05-30 19:45:00+00:00,0.65169,0.65188,0.65159,0.65182,418
2023-05-30 20:00:00+00:00,0.65182,0.65183,0.65156,0.65164,199
2023-05-30 20:15:00+00:00,0.65163,0.65176,0.65156,0.65166,148
2023-05-30 20:30:00+00:00,0.65168,0.65183,0.65162,0.6518,170
2023-05-30 20:45:00+00:00,0.6518,0.65184,0.65172,0.65172,90
2023-05-30 21:00:00+00:00,0.65134,0.65201,0.65134,0.65168,112
2023-05-30 21:15:00+00:00,0.65166,0.65248,0.65144,0.65163,133
2023-05-30 21:30:00+00:00,0.65163,0.65176,0.65163,0.65173,46
2023-05-30 21:45:00+00:00,0.65174,0.65176,0.65166,0.65172,63
2023-05-30 22:00:00+00:00,0.65176,0.65176,0.65152,0.65162,142
2023-05-30 22:15:00+00:00,0.65166,0.65171,0.65148,0.65152,151
2023-05-30 22:30:00+00:00,0.65155,0.65168,0.6515,0.6516,161
2023-05-30 22:45:00+00:00,0.65162,0.65171,0.65156,0.65156,104
2023-05-30 23:00:00+00:00,0.65154,0.65193,0.65152,0.6518,184
2023-05-30 23:15:00+00:00,0.65178,0.65205,0.65178,0.652,231
2023-05-30 23:30:00+00:00,0.65201,0.65222,0.6519,0.652,157
2023-05-30 23:45:00+00:00,0.65202,0.65202,0.65166,0.65177,278
2023-05-31 00:00:00+00:00,0.65176,0.65186,0.65118,0.65119,556
2023-05-31 00:15:00+00:00,0.65124,0.6516,0.65124,0.65124,450
2023-05-31 00:30:00+00:00,0.65122,0.6517,0.65104,0.65158,319
2023-05-31 00:45:00+00:00,0.65159,0.65182,0.65152,0.65168,450
2023-05-31 01:00:00+00:00,0.65169,0.65171,0.65126,0.6513,557
2023-05-31 01:15:00+00:00,0.65129,0.65176,0.65108,0.65166,576
2023-05-31 01:30:00+00:00,0.65166,0.65397,0.64922,0.65023,2157
2023-05-31 01:45:00+00:00,0.65022,0.65141,0.64974,0.6503,1239
2023-05-31 02:00:00+00:00,0.6503,0.65098,0.64999,0.65006,1038
2023-05-31 02:15:00+00:00,0.65006,0.6503,0.64956,0.64997,756
2023-05-31 02:30:00+00:00,0.65,0.65019,0.64974,0.65,637
2023-05-31 02:45:00+00:00,0.65,0.6502,0.6497,0.65005,595
2023-05-31 03:00:00+00:00,0.65006,0.65007,0.64925,0.64926,509
2023-05-31 03:15:00+00:00,0.64925,0.64956,0.64918,0.64947,496
2023-05-31 03:30:00+00:00,0.64946,0.64963,0.64898,0.64962,518
2023-05-31 03:45:00+00:00,0.64961,0.64963,0.64907,0.6494,391
2023-05-31 04:00:00+00:00,0.64938,0.64948,0.64902,0.64946,375
2023-05-31 04:15:00+00:00,0.64948,0.64962,0.64934,0.64942,342
2023-05-31 04:30:00+00:00,0.64945,0.64968,0.64928,0.64935,336
2023-05-31 04:45:00+00:00,0.64936,0.64987,0.6493,0.64965,455
2023-05-31 05:00:00+00:00,0.64964,0.64969,0.64892,0.64897,479
2023-05-31 05:15:00+00:00,0.64898,0.64938,0.64864,0.6487,630
2023-05-31 05:30:00+00:00,0.64868,0.64899,0.64837,0.64872,829
2023-05-31 05:45:00+00:00,0.64872,0.64972,0.64862,0.6496,848
2023-05-31 06:00:00+00:00,0.64961,0.64965,0.64844,0.64871,1124
2023-05-31 06:15:00+00:00,0.64874,0.6493,0.64874,0.64894,1027
