datetime,open,high,low,close,volume
2025-04-22 11:15:00,1.38366,1.38374,1.38352,1.38355,0
2025-04-22 11:30:00,1.38354,1.38474,1.38341,1.38474,0
2025-04-22 11:45:00,1.38472,1.3848,1.38385,1.38432,0
2025-04-22 12:00:00,1.38432,1.38528,1.38424,1.38489,0
2025-04-22 12:15:00,1.3849,1.3862,1.38455,1.38573,0
2025-04-22 12:30:00,1.38572,1.38574,1.38466,1.38528,0
2025-04-22 12:45:00,1.38526,1.38531,1.38462,1.38467,0
2025-04-22 13:00:00,1.38466,1.38578,1.38458,1.38528,0
2025-04-22 13:15:00,1.38527,1.38564,1.38494,1.38528,0
2025-04-22 13:30:00,1.38527,1.38537,1.38426,1.38477,0
2025-04-22 13:45:00,1.38478,1.38478,1.38337,1.38367,0
2025-04-22 14:00:00,1.38366,1.38488,1.38364,1.3846,0
2025-04-22 14:15:00,1.38461,1.38516,1.3845,1.3849,0
2025-04-22 14:30:00,1.3849,1.3851,1.38332,1.38361,0
2025-04-22 14:45:00,1.38362,1.38366,1.38244,1.38262,0
2025-04-22 15:00:00,1.38266,1.38297,1.3821,1.3825,0
2025-04-22 15:15:00,1.3825,1.38262,1.3812,1.38133,0
2025-04-22 15:30:00,1.38132,1.3816,1.38058,1.38106,0
2025-04-22 15:45:00,1.38105,1.38158,1.38017,1.38017,0
2025-04-22 16:00:00,1.38016,1.381,1.37971,1.38078,0
2025-04-22 16:15:00,1.38078,1.38154,1.38064,1.38078,0
2025-04-22 16:30:00,1.38076,1.3813,1.38046,1.38079,0
2025-04-22 16:45:00,1.38078,1.38109,1.38046,1.38076,0
2025-04-22 17:00:00,1.38077,1.38096,1.37995,1.38088,0
2025-04-22 17:15:00,1.38088,1.38204,1.3808,1.38184,0
2025-04-22 17:30:00,1.38183,1.38216,1.38128,1.3821,0
2025-04-22 17:45:00,1.38211,1.3825,1.3817,1.38186,0
2025-04-22 18:00:00,1.38184,1.38224,1.38113,1.38126,0
2025-04-22 18:15:00,1.38125,1.38172,1.38115,1.38166,0
2025-04-22 18:30:00,1.38162,1.3821,1.38138,1.38192,0
2025-04-22 18:45:00,1.38191,1.38204,1.38147,1.38151,0
2025-04-22 19:00:00,1.38152,1.38168,1.38076,1.38084,0
2025-04-22 19:15:00,1.38085,1.38156,1.38084,1.38151,0
2025-04-22 19:30:00,1.38152,1.38229,1.38151,1.38208,0
2025-04-22 19:45:00,1.3821,1.38334,1.3821,1.3825,0
2025-04-22 20:00:00,1.3825,1.38256,1.38152,1.38162,0
2025-04-22 20:15:00,1.3816,1.3818,1.3813,1.38144,0
2025-04-22 20:30:00,1.38144,1.38153,1.3812,1.38122,0
2025-04-22 20:45:00,1.38124,1.38142,1.38113,1.38126,0
2025-04-22 21:00:00,1.38151,1.38154,1.38139,1.38142,0
2025-04-22 21:15:00,1.38146,1.38186,1.38138,1.38182,0
2025-04-22 21:30:00,1.3819,1.3827,1.38172,1.38234,0
2025-04-22 21:45:00,1.38236,1.38362,1.38203,1.38331,0
2025-04-22 22:00:00,1.38332,1.38606,1.38265,1.38447,0
2025-04-22 22:15:00,1.38448,1.38564,1.38374,1.38542,0
2025-04-22 22:30:00,1.38542,1.38598,1.3846,1.3849,0
2025-04-22 22:45:00,1.38491,1.38503,1.3844,1.3844,0
2025-04-22 23:00:00,1.38441,1.38472,1.38314,1.38316,0
2025-04-22 23:15:00,1.38318,1.38414,1.38298,1.384,0
2025-04-22 23:30:00,1.38402,1.38426,1.38306,1.38339,0
2025-04-22 23:45:00,1.38339,1.38494,1.38325,1.3849,0
2025-04-23 00:00:00,1.38489,1.3849,1.38376,1.38394,0
2025-04-23 00:15:00,1.38395,1.38408,1.38338,1.38388,0
2025-04-23 00:30:00,1.38386,1.38386,1.3832,1.3837,0
2025-04-23 00:45:00,1.3837,1.38374,1.38268,1.38288,0
2025-04-23 01:00:00,1.38287,1.3832,1.3824,1.3829,0
2025-04-23 01:15:00,1.38287,1.38311,1.38235,1.3827,0
2025-04-23 01:30:00,1.3827,1.38286,1.38198,1.38202,0
2025-04-23 01:45:00,1.38202,1.38286,1.38201,1.38276,0
2025-04-23 02:00:00,1.38276,1.38357,1.38265,1.38329,0
2025-04-23 02:15:00,1.3833,1.38348,1.38309,1.3832,0
2025-04-23 02:30:00,1.3832,1.38362,1.38298,1.38308,0
2025-04-23 02:45:00,1.38308,1.38348,1.38278,1.38345,0
2025-04-23 03:00:00,1.38344,1.38392,1.38326,1.38387,0
2025-04-23 03:15:00,1.38387,1.38464,1.38384,1.38422,0
2025-04-23 03:30:00,1.38423,1.38456,1.38396,1.38401,0
2025-04-23 03:45:00,1.384,1.38414,1.38346,1.38406,0
2025-04-23 04:00:00,1.38404,1.38472,1.38398,1.3846,0
2025-04-23 04:15:00,1.3846,1.38471,1.38398,1.38403,0
2025-04-23 04:30:00,1.38404,1.38416,1.38356,1.38363,0
2025-04-23 04:45:00,1.38364,1.38364,1.38334,1.38334,0
2025-04-23 05:00:00,1.38334,1.38363,1.38296,1.38298,0
2025-04-23 05:15:00,1.38298,1.38338,1.38286,1.38326,0
2025-04-23 05:30:00,1.38326,1.38364,1.38303,1.38358,0
2025-04-23 05:45:00,1.38358,1.38398,1.38344,1.38362,0
2025-04-23 06:00:00,1.38362,1.38367,1.38222,1.38244,0
2025-04-23 06:15:00,1.38244,1.38268,1.38172,1.38174,0
2025-04-23 06:30:00,1.38171,1.38196,1.38128,1.38136,0
2025-04-23 06:45:00,1.38134,1.38176,1.38093,1.38144,0
2025-04-23 07:00:00,1.3814,1.38202,1.3812,1.38182,0
2025-04-23 07:15:00,1.38185,1.38211,1.38132,1.38142,0
2025-04-23 07:30:00,1.38146,1.38198,1.38134,1.38164,0
2025-04-23 07:45:00,1.3816,1.382,1.38142,1.38178,0
2025-04-23 08:00:00,1.38176,1.38258,1.38152,1.38234,0
2025-04-23 08:15:00,1.38235,1.38252,1.38179,1.38184,0
2025-04-23 08:30:00,1.38185,1.382,1.38112,1.38152,0
2025-04-23 08:45:00,1.38151,1.38154,1.38088,1.38117,0
2025-04-23 09:00:00,1.38116,1.38116,1.37998,1.38003,0
2025-04-23 09:15:00,1.38002,1.38042,1.37984,1.38028,0
2025-04-23 09:30:00,1.38027,1.38083,1.3801,1.38074,0
2025-04-23 09:45:00,1.38073,1.38098,1.38044,1.38049,0
2025-04-23 10:00:00,1.3805,1.38118,1.3803,1.38116,0
2025-04-23 10:15:00,1.38117,1.38188,1.38098,1.38169,0
2025-04-23 10:30:00,1.38168,1.3821,1.38152,1.38164,0
2025-04-23 10:45:00,1.38163,1.38178,1.38126,1.38165,0
2025-04-23 11:00:00,1.38168,1.38291,1.38157,1.38248,0
2025-04-23 11:15:00,1.38247,1.38362,1.38224,1.38324,0
2025-04-23 11:30:00,1.38324,1.38325,1.38224,1.38244,0
2025-04-23 11:45:00,1.38244,1.38279,1.38204,1.3824,0
2025-04-23 12:00:00,1.3824,1.38362,1.38198,1.38342,0
2025-04-23 12:15:00,1.3834,1.38374,1.38319,1.3837,0
2025-04-23 12:30:00,1.38368,1.38416,1.38335,1.38374,0
2025-04-23 12:45:00,1.38371,1.38384,1.38336,1.38348,0
2025-04-23 13:00:00,1.38349,1.38352,1.38252,1.38327,0
2025-04-23 13:15:00,1.38327,1.38468,1.38314,1.38451,0
2025-04-23 13:30:00,1.3845,1.38469,1.38253,1.38278,0
2025-04-23 13:45:00,1.3828,1.38581,1.3827,1.38498,0
2025-04-23 14:00:00,1.38498,1.3854,1.38382,1.38454,0
2025-04-23 14:15:00,1.38453,1.38732,1.38446,1.38596,0
2025-04-23 14:30:00,1.38595,1.3861,1.38548,1.38559,0
2025-04-23 14:45:00,1.3856,1.386,1.38452,1.38476,0
2025-04-23 15:00:00,1.38478,1.38658,1.38468,1.38656,0
2025-04-23 15:15:00,1.38658,1.38718,1.38618,1.38704,0
2025-04-23 15:30:00,1.38702,1.3886,1.38702,1.38802,0
2025-04-23 15:45:00,1.388,1.3896,1.38786,1.38949,0
2025-04-23 16:00:00,1.38948,1.3898,1.38896,1.38969,0
2025-04-23 16:15:00,1.38968,1.38994,1.38902,1.38906,0
2025-04-23 16:30:00,1.38904,1.38906,1.38829,1.38874,0
2025-04-23 16:45:00,1.38874,1.38976,1.38866,1.38944,0
2025-04-23 17:00:00,1.38945,1.38979,1.38886,1.38915,0
2025-04-23 17:15:00,1.38914,1.38986,1.38892,1.38985,0
2025-04-23 17:30:00,1.38984,1.3905,1.38935,1.38995,0
2025-04-23 17:45:00,1.38996,1.38996,1.38884,1.38915,0
2025-04-23 18:00:00,1.38914,1.38917,1.38836,1.38849,0
2025-04-23 18:15:00,1.38847,1.38942,1.38822,1.38926,0
2025-04-23 18:30:00,1.38926,1.38954,1.38888,1.38934,0
2025-04-23 18:45:00,1.38934,1.38937,1.3886,1.38867,0
2025-04-23 19:00:00,1.38868,1.38912,1.38861,1.38901,0
2025-04-23 19:15:00,1.38902,1.38907,1.38827,1.38834,0
2025-04-23 19:30:00,1.38834,1.38937,1.38834,1.3885,0
2025-04-23 19:45:00,1.38848,1.38874,1.38812,1.38868,0
2025-04-23 20:00:00,1.38868,1.38902,1.38842,1.38886,0
2025-04-23 20:15:00,1.38886,1.38892,1.38809,1.38818,0
2025-04-23 20:30:00,1.3882,1.38836,1.38803,1.38809,0
2025-04-23 20:45:00,1.38808,1.38854,1.38769,1.3883,0
2025-04-23 21:00:00,1.38831,1.3884,1.38795,1.38837,0
2025-04-23 21:15:00,1.38836,1.3885,1.38812,1.38849,0
2025-04-23 21:30:00,1.38847,1.38893,1.38828,1.38832,0
2025-04-23 21:45:00,1.3883,1.38878,1.38828,1.38863,0
2025-04-23 22:00:00,1.38864,1.38864,1.38703,1.38795,0
2025-04-23 22:15:00,1.38796,1.38806,1.38758,1.38806,0
2025-04-23 22:30:00,1.38804,1.38814,1.38708,1.3873,0
2025-04-23 22:45:00,1.38727,1.38796,1.38727,1.38782,0
2025-04-23 23:00:00,1.38782,1.38782,1.38728,1.38764,0
2025-04-23 23:15:00,1.38764,1.38775,1.3872,1.38758,0
2025-04-23 23:30:00,1.3876,1.3877,1.38733,1.38735,0
2025-04-23 23:45:00,1.38734,1.38758,1.38707,1.38752,0
2025-04-24 00:00:00,1.38754,1.38804,1.38748,1.38792,0
2025-04-24 00:15:00,1.38792,1.38816,1.38737,1.38742,0
2025-04-24 00:30:00,1.38742,1.38802,1.3874,1.38773,0
2025-04-24 00:45:00,1.38774,1.38777,1.38682,1.38702,0
2025-04-24 01:00:00,1.38704,1.38736,1.38678,1.38696,0
2025-04-24 01:15:00,1.38695,1.3872,1.38653,1.38657,0
2025-04-24 01:30:00,1.38656,1.38704,1.38632,1.38685,0
2025-04-24 01:45:00,1.38684,1.38704,1.38646,1.38704,0
2025-04-24 02:00:00,1.38702,1.38738,1.3869,1.38706,0
2025-04-24 02:15:00,1.38706,1.38746,1.3869,1.38694,0
2025-04-24 02:30:00,1.38696,1.38731,1.38667,1.38684,0
2025-04-24 02:45:00,1.38684,1.38688,1.38636,1.38644,0
2025-04-24 03:00:00,1.38642,1.38685,1.38633,1.38674,0
2025-04-24 03:15:00,1.38672,1.38682,1.38659,1.3867,0
2025-04-24 03:30:00,1.38669,1.38736,1.38666,1.38731,0
2025-04-24 03:45:00,1.3873,1.38731,1.38683,1.38716,0
