datetime,open,high,low,close,volume
2025-04-22 11:15:00,140.271,140.275,140.213,140.225,0
2025-04-22 11:30:00,140.226,140.257,140.194,140.243,0
2025-04-22 11:45:00,140.244,140.282,140.176,140.256,0
2025-04-22 12:00:00,140.254,140.344,140.212,140.33,0
2025-04-22 12:15:00,140.33,140.562,140.326,140.497,0
2025-04-22 12:30:00,140.496,140.498,140.413,140.474,0
2025-04-22 12:45:00,140.474,140.568,140.444,140.532,0
2025-04-22 13:00:00,140.53,140.686,140.511,140.618,0
2025-04-22 13:15:00,140.616,140.716,140.597,140.638,0
2025-04-22 13:30:00,140.638,140.8,140.577,140.779,0
2025-04-22 13:45:00,140.781,140.799,140.68,140.77,0
2025-04-22 14:00:00,140.77,140.924,140.768,140.869,0
2025-04-22 14:15:00,140.868,140.872,140.751,140.812,0
2025-04-22 14:30:00,140.816,140.822,140.636,140.67,0
2025-04-22 14:45:00,140.673,140.743,140.661,140.72,0
2025-04-22 15:00:00,140.72,140.811,140.698,140.74,0
2025-04-22 15:15:00,140.74,140.846,140.737,140.818,0
2025-04-22 15:30:00,140.82,140.83,140.694,140.709,0
2025-04-22 15:45:00,140.71,140.924,140.668,140.876,0
2025-04-22 16:00:00,140.876,141.107,140.788,140.916,0
2025-04-22 16:15:00,140.914,141.2,140.893,141.109,0
2025-04-22 16:30:00,141.11,141.242,141.092,141.234,0
2025-04-22 16:45:00,141.234,141.366,141.214,141.306,0
2025-04-22 17:00:00,141.295,141.394,141.182,141.244,0
2025-04-22 17:15:00,141.246,141.248,141.05,141.112,0
2025-04-22 17:30:00,141.112,141.33,141.042,141.306,0
2025-04-22 17:45:00,141.306,141.306,141.084,141.114,0
2025-04-22 18:00:00,141.112,141.282,141.107,141.254,0
2025-04-22 18:15:00,141.254,141.336,141.228,141.31,0
2025-04-22 18:30:00,141.31,141.458,141.291,141.4,0
2025-04-22 18:45:00,141.402,141.515,141.402,141.496,0
2025-04-22 19:00:00,141.498,141.58,141.487,141.548,0
2025-04-22 19:15:00,141.549,141.58,141.486,141.49,0
2025-04-22 19:30:00,141.488,141.536,141.44,141.51,0
2025-04-22 19:45:00,141.508,141.637,141.506,141.611,0
2025-04-22 20:00:00,141.61,141.67,141.544,141.55,0
2025-04-22 20:15:00,141.553,141.586,141.505,141.574,0
2025-04-22 20:30:00,141.574,141.608,141.546,141.608,0
2025-04-22 20:45:00,141.607,141.636,141.588,141.602,0
2025-04-22 21:00:00,141.535,141.536,141.487,141.51,0
2025-04-22 21:15:00,141.515,141.958,141.502,141.921,0
2025-04-22 21:30:00,141.924,142.387,141.892,142.352,0
2025-04-22 21:45:00,142.366,142.644,142.346,142.632,0
2025-04-22 22:00:00,142.639,143.01,142.567,142.7,0
2025-04-22 22:15:00,142.703,143.013,142.657,142.959,0
2025-04-22 22:30:00,142.958,143.223,142.86,142.934,0
2025-04-22 22:45:00,142.935,143.096,142.896,143.014,0
2025-04-22 23:00:00,143.014,143.108,142.622,142.648,0
2025-04-22 23:15:00,142.649,142.816,142.574,142.794,0
2025-04-22 23:30:00,142.792,142.873,142.598,142.634,0
2025-04-22 23:45:00,142.636,142.856,142.554,142.702,0
2025-04-23 00:00:00,142.705,142.718,142.498,142.499,0
2025-04-23 00:15:00,142.5,142.542,142.394,142.462,0
2025-04-23 00:30:00,142.46,142.46,142.286,142.296,0
2025-04-23 00:45:00,142.296,142.386,142.064,142.088,0
2025-04-23 01:00:00,142.087,142.226,141.982,142.18,0
2025-04-23 01:15:00,142.178,142.259,142.065,142.097,0
2025-04-23 01:30:00,142.096,142.126,141.78,141.797,0
2025-04-23 01:45:00,141.796,141.812,141.668,141.764,0
2025-04-23 02:00:00,141.764,141.958,141.749,141.92,0
2025-04-23 02:15:00,141.916,141.936,141.796,141.888,0
2025-04-23 02:30:00,141.889,142.006,141.85,141.877,0
2025-04-23 02:45:00,141.876,141.941,141.823,141.892,0
2025-04-23 03:00:00,141.891,141.98,141.805,141.97,0
2025-04-23 03:15:00,141.972,142.117,141.97,142.104,0
2025-04-23 03:30:00,142.104,142.2,142.089,142.104,0
2025-04-23 03:45:00,142.104,142.196,142.062,142.194,0
2025-04-23 04:00:00,142.194,142.249,142.174,142.21,0
2025-04-23 04:15:00,142.209,142.234,142.012,142.05,0
2025-04-23 04:30:00,142.05,142.067,141.942,141.961,0
2025-04-23 04:45:00,141.96,141.986,141.916,141.962,0
2025-04-23 05:00:00,141.961,141.978,141.826,141.841,0
2025-04-23 05:15:00,141.842,141.932,141.744,141.912,0
2025-04-23 05:30:00,141.913,142.1,141.846,142.092,0
2025-04-23 05:45:00,142.093,142.15,142.03,142.076,0
2025-04-23 06:00:00,142.077,142.148,141.788,141.812,0
